Analyte	Fstat	Fstat.pval	Fstat.pval.adj	Age.est	Age.se	Age.pval	Age.pval.adj	BMI.est	BMI.se	BMI.pval	BMI.pval.adj	Education.est	Education.se	Education.pval	Education.pval.adj	Aspirin.est	Aspirin.se	Aspirin.pval	Aspirin.pval.adj	Smoking.est	Smoking.se	Smoking.pval	Smoking.pval.adj	Diabetes.est	Diabetes.se	Diabetes.pval	Diabetes.pval.adj	PSA.est	PSA.se	PSA.pval	PSA.pval.adj
ANGPT2	5.6554860473278	3.2958192488497e-06	1.28693894478893e-05	0.00591546557908664	0.00321044462625653	0.0662186688513904	0.154510227319911	0.00322444599698263	0.00454789416758225	0.478787418499383	0.558585321582614	-0.0174897217392895	0.0223924918248851	0.435287527173212	0.558585321582614	-0.00541324040599544	0.0494358118419703	0.912866969252297	0.912866969252297	0.142451369302396	0.0335203642837252	2.7335477862196e-05	0.000191348345035372	0.152834267430787	0.0543970812956859	0.00523264826695231	0.0183142689343331	-0.0222094176102994	0.0230357571589341	0.33563256770841	0.558585321582614
LAMP3	10.7256029257721	2.79853917817263e-12	7.64934042033853e-11	0.00477704402648952	0.00572349355187449	0.404478280116182	0.566269592162655	-0.0225151650460698	0.00810786229729064	0.0057757578661693	0.013476768354395	-0.0570900207816699	0.0399207267186459	0.153564855142399	0.268738496499197	0.0145967653907356	0.0881328237201588	0.868547645548494	0.868547645548494	0.366468124507709	0.0597591957404642	2.28977426638094e-09	1.60284198646666e-08	0.278335660446901	0.096977640259033	0.00434716802045523	0.013476768354395	0.0106655457286266	0.0410675226986989	0.795238654987501	0.868547645548494
CASP8	0.736458940485687	0.641167142535247	0.691785601156451	0.0156844633977881	0.00845693433649986	0.0644714966391499	0.451300476474049	0.0108159460414269	0.0119800360454872	0.367222730855938	0.870739308275504	-0.0189786050875211	0.0589861701537821	0.747832381661929	0.870739308275504	0.068623377275527	0.130223524554788	0.598543531986405	0.870739308275504	-0.0205550641071898	0.0882991462816677	0.816058337534454	0.870739308275504	-0.0490516165020591	0.143292471345713	0.732312344036283	0.870739308275504	0.00988100530931152	0.0606806559102122	0.870739308275504	0.870739308275504
ICOSLG	3.61926986552951	0.00087578653190401	0.00276209598523573	0.00511032325781956	0.00207896527193049	0.0144401158765393	0.0505404055678876	-0.0101107924093198	0.00294504815859211	0.000666466876320878	0.00466526813424614	-0.00264879799676387	0.0145005500095498	0.855161300378871	0.928802120530062	-0.00286242423182993	0.0320128044472722	0.928802120530062	0.928802120530062	-0.0114208339635974	0.0217065488930677	0.59911191228462	0.838756677198468	0.0623893132264248	0.0352255391615261	0.0773884187997339	0.180572977199379	-0.00909700248473781	0.0149171048627896	0.54235666024549	0.838756677198468
MMP12	8.40623633501902	1.59311874803336e-09	1.31267506642274e-08	0.0217417208799419	0.00513558302580881	2.92741447360444e-05	0.000204919013152311	0.00124444485597271	0.00727503221802776	0.864275621497965	0.864275621497965	-0.0555712169036564	0.0358201166221434	0.121690149366337	0.21295776139109	0.0230120864792438	0.0790799237234421	0.771221491237099	0.864275621497965	0.173192139029755	0.0536208014386951	0.00135277015129666	0.0047346955295383	0.253885907346265	0.0870162111101132	0.00374905345975378	0.00874779140609216	0.0128376254716749	0.0368491150679086	0.727756932870507	0.864275621497965
CXCL13	2.15152417635413	0.0379044489778626	0.0758088979557252	0.0169256266725562	0.00509318395517549	0.000981815698589236	0.00687270989012465	0.00999772473464889	0.00721496998101948	0.166703647443719	0.388975177368677	0.00111456104648037	0.0355243878515007	0.974988335389567	0.974988335389567	-0.0153166603226525	0.0784270445362539	0.845270302391904	0.974988335389567	0.0502510586548639	0.0531781112638524	0.345317856210605	0.604306248368559	-0.131619878192844	0.0862978104022364	0.128096585903686	0.388975177368677	0.0187744074421045	0.0365448909467742	0.607753860970434	0.850855405358608
VEGFA	2.90100229275441	0.00581454602543818	0.0136226506881695	0.0109743109191074	0.00392323074944021	0.00543223085859335	0.0380256160101534	0.00928820786886197	0.00555762217405484	0.0955450269707813	0.222938396265156	-0.00589787989731806	0.0273640952301408	0.829474117578255	0.852516939690764	-0.0112391145390732	0.0604116001739321	0.852516939690764	0.852516939690764	0.0265216570934043	0.0409625890491344	0.517748933547199	0.724848506966078	0.144159321805562	0.0664743756281132	0.0307675924772627	0.10768657367042	-0.0324517943037446	0.0281501789762831	0.249757726614469	0.437076021575321
CCL20	4.32451469077028	0.00012967139666642	0.000443043938610268	0.0173611937002562	0.00924081184521668	0.0610906988929045	0.142544964083444	-0.00540893287382719	0.013090471628408	0.679710264848558	0.741775521635806	-0.110714596536286	0.0644536280136985	0.0867087112641342	0.151740244712235	0.079155050843411	0.142294008721109	0.578368230174727	0.741775521635806	0.293897224177023	0.0964836386822251	0.00249035809385646	0.0174325066569952	0.301140407284044	0.156574322781116	0.0552343976851867	0.142544964083444	-0.0218646768048176	0.0663051765094683	0.741775521635806	0.741775521635806
KLRD1	2.17628206333084	0.0357138132861634	0.073213317236635	0.0157448116123813	0.0047468323042657	0.00100348006409698	0.00702436044867886	0.00757374457014649	0.00672433057231495	0.260784744844373	0.608497737970203	0.00858499979872242	0.0331086238641379	0.795554363774031	0.795554363774031	0.0370285209577365	0.0730937723453869	0.612754886369668	0.795554363774031	-0.0450327759257529	0.0495618416002005	0.364163117099518	0.637285454924157	-0.0297461119401213	0.0804293027328163	0.711719109993481	0.795554363774031	-0.0647454753153328	0.0340597297149927	0.0581128373332654	0.203394930666429
GZMB	0.47987792936605	0.849129500118912	0.849129500118912	0.000165932807085949	0.00610764403506454	0.978340832796929	0.978340832796929	-0.00270700670660799	0.00865204727643201	0.754558040926263	0.978340832796929	0.00987359387055647	0.0426001333291841	0.816846147038052	0.978340832796929	0.097275444662149	0.0940481386427928	0.301686882189311	0.978340832796929	-0.0356041713664359	0.0637701243299145	0.576974516537904	0.978340832796929	0.00689110113419971	0.103486603189888	0.94694583033808	0.978340832796929	-0.0554616043596971	0.0438239001708037	0.206495070920945	0.978340832796929
CD83	6.52509125659737	2.93883050672683e-07	1.41755353853882e-06	0.00772206208887351	0.00336593294711561	0.0223584662712869	0.0521697546330028	-0.00287547380076396	0.00476815787242202	0.546852223315192	0.765593112641268	-0.0339103256803276	0.023477005454314	0.149499439768609	0.261624019595066	-0.0142594855790681	0.0518300881084874	0.783382880765964	0.913946694226958	0.101550032586239	0.0351438232633427	0.00409284969638036	0.0143249739373313	0.233870215807451	0.0570316418674916	5.10156849792505e-05	0.000357109794854753	0.000578301491778318	0.0241514254283902	0.980909965510237	0.980909965510237
IL12	4.16165897384495	0.000202204366048564	0.00066323032063929	0.015688546684025	0.00587638788868622	0.00793644436650708	0.0277775552827748	0.0167658696238271	0.00832445138185405	0.0447518041525343	0.104420876355913	-0.0452272450858386	0.0409871475997684	0.270573199387785	0.378802479142899	-0.0614133869633735	0.0904871567008652	0.497768185116035	0.497768185116035	-0.0769948880386237	0.0613555708421969	0.21033493482133	0.368086135937328	0.305012659288767	0.0995682489246293	0.00235451018348217	0.0164815712843752	-0.0297882780791861	0.0421645784725211	0.48035147861078	0.497768185116035
CSF1	5.22437185809288	1.08902221798157e-05	3.88260095106474e-05	0.00564575657911659	0.00182695260381799	0.00215637412973354	0.00754730945406737	0.00335026248231739	0.00258804871555793	0.196322653335606	0.458086191116414	-0.0137833421995535	0.0127427898649506	0.280132526298682	0.490231921022694	0.0129112375630617	0.0281322046260789	0.646549554059216	0.754307813069085	0.0105524651206769	0.0190752758381904	0.580470946873302	0.754307813069085	0.105556111235163	0.0309554908689185	0.00072389572561696	0.00506727007931872	-0.000765919351653061	0.0131088498391284	0.953440585953317	0.953440585953317
ARG1	1.35641108028618	0.222829232667098	0.315608024173663	0.000380127686931533	0.00208788087803035	0.855635642632889	0.855635642632889	-0.00188864299526662	0.00295767794595876	0.523520099328473	0.812147802790817	-0.0265420615697244	0.0145627353638999	0.0691978039389639	0.242192313786374	0.0125664687447777	0.0321500907975818	0.696126688106415	0.812147802790817	-0.00871876652585923	0.0217996370472235	0.689431814147069	0.812147802790817	0.0700709191732594	0.0353766032683007	0.0483884098172532	0.242192313786374	0.005948191053811	0.0149810766053207	0.691569422290767	0.812147802790817
IL4	1.77490847822907	0.0911600953493251	0.15904527273712	-0.000418190655028102	0.0070782390004336	0.952920419785966	0.97883898840475	-0.0212436084194308	0.0100269855469711	0.0348089022532493	0.195129697585347	0.0316583615759802	0.0493699245442545	0.521771920539318	0.730480688755045	-0.209182910161224	0.108993778785696	0.0557513421672419	0.195129697585347	-0.0852592160763708	0.0739041402057955	0.249414932545952	0.581968175940554	0.00318336483494537	0.119932154938254	0.97883898840475	0.97883898840475	-0.0406028421027334	0.0507881660357459	0.424556864292271	0.730480688755045
IL5	0.501275345176102	0.833511257304183	0.843801519740037	0.00949434182398343	0.00990568394300794	0.338470568560301	0.796728576895492	0.00581897301421081	0.0140323249502199	0.678622021356926	0.796728576895492	-0.0309925102726528	0.0690910364563244	0.654009667770878	0.796728576895492	0.10536528086566	0.152531996212489	0.49015461566142	0.796728576895492	-0.00210425375248728	0.103425591437858	0.983779029449434	0.983779029449434	0.0830718805073034	0.167839772201733	0.620940781798157	0.796728576895492	0.0290577912443515	0.0710758030018895	0.682910208767565	0.796728576895492
CD28	1.05217133020676	0.394241300008044	0.482504277621785	0.000463706212625365	0.00241304411059437	0.847720750457728	0.996329333855051	0.00774454663054818	0.003418301984385	0.0240719152068985	0.168503406448289	0.0215762076453495	0.0168307125055687	0.200688173266172	0.702408606431603	0.00017106115062693	0.03715709457877	0.996329333855051	0.996329333855051	0.0113691232223554	0.0251946776961347	0.652081882602735	0.996329333855051	0.00125311372351696	0.0408860989473393	0.975566627497824	0.996329333855051	-0.006835983440327	0.01731420554363	0.693211329396341	0.996329333855051
FGF2	0.798134668379442	0.589266864100992	0.644265104750418	0.00274869195204038	0.0041334847639696	0.506490304891477	0.824046396973901	0.00826908453297961	0.00585546659054737	0.158759998434764	0.555659994521676	-0.00804756033009842	0.0288305934413212	0.780304197529701	0.910354897117984	0.0669773882200068	0.0636491822260523	0.293376326928365	0.684544762832851	-0.00127329456943315	0.0431578585459202	0.976479713557775	0.976479713557775	-0.120590641240644	0.0700368743012131	0.0859665620073061	0.555659994521676	-0.0160557298283649	0.0296588050341129	0.588604569267072	0.824046396973901
NOS3	1.11218444089552	0.354653878698393	0.44063057656467	0.00528517745582315	0.00312902131053346	0.0920741700249595	0.644519190174717	0.00560637285569237	0.00443255044863017	0.206759031843297	0.723656611451539	0.0213036034321022	0.0218245733139186	0.3296595616093	0.769205643755034	0.0237209972339647	0.0481820204877402	0.62279455130863	0.799267973396508	-0.00978136397299477	0.0326702206052128	0.76481093885266	0.799267973396508	0.0336653100723028	0.053017462196036	0.52584360411106	0.799267973396508	-0.00571354792996119	0.0224515241487361	0.799267973396508	0.799267973396508
ADGRG1	8.25866290695004	2.39478603614174e-09	1.78520413603293e-08	0.0361925916446397	0.00733368445229607	1.22983578735479e-06	8.60885051148355e-06	0.0457253041730784	0.0103888478482734	1.4215451597268e-05	4.97540805904381e-05	-0.0180010432156886	0.0511516279711733	0.725108797558506	0.725108797558506	-0.0526389280915745	0.11292723809251	0.641404956670234	0.725108797558506	0.0672708858740156	0.0765712550754997	0.380240170586587	0.532336238821222	0.286709833390105	0.124260367578313	0.021606285709409	0.0504146666552878	-0.115100719468595	0.0526210521563576	0.0293632428052954	0.0513856749092669
MICAB	1.02904293826068	0.410239633044174	0.487531158110467	0.0257772783724509	0.0129782510454153	0.0477743915344293	0.334420740741005	0.00334726207354229	0.018384902749027	0.855634132490629	0.855634132490629	0.0494727243073203	0.0905218479892099	0.58504350234539	0.855634132490629	-0.0964315259193309	0.199844710440348	0.629722771662914	0.855634132490629	-0.0267994564279197	0.135506371687595	0.843335180340295	0.855634132490629	0.242650949511994	0.219900686471728	0.270569927142839	0.631329829999957	-0.131900348209755	0.0931222538413538	0.157521692460093	0.551325923610326
CD4	2.90227775718119	0.00579542064444571	0.0136226506881695	0.00658464357114939	0.00301066470826833	0.0293812659923509	0.0945024576587557	0.00920943257854598	0.0042648872854863	0.0314858055306597	0.0945024576587557	-0.00812551281749536	0.0209990492643936	0.699025577564295	0.815529840491677	-0.0077885575368061	0.0463595144485514	0.866675446926762	0.866675446926762	0.0374714587397352	0.0314344551941342	0.234031012303285	0.327643417224599	0.104883985775828	0.0510120534552522	0.0405010532823239	0.0945024576587557	-0.0309736404312099	0.0216022854091429	0.152498414783081	0.266872225870393
IL10	3.24776373730855	0.00235149603756946	0.00688652411002484	0.00445935675117967	0.00393976298299906	0.258440570092809	0.451119046474943	-0.00553226614651665	0.00558104162442147	0.322227890339245	0.451119046474943	-0.0128519806806672	0.0274794057082553	0.640287286413463	0.640287286413463	0.0779630471003303	0.0606661706408571	0.199582650490302	0.451119046474943	0.101684846898658	0.0411352026761642	0.0139014943276513	0.068557409641983	0.156519713401097	0.0667544942277443	0.0195878313262809	0.068557409641983	-0.0221773645907512	0.0282688019590444	0.433255425467552	0.505464663045478
CD8A	2.92010613846221	0.00553441507930552	0.0136226506881695	0.00370469654665488	0.00599701747624976	0.537128617053312	0.592967899635826	0.00461099980246884	0.00849533444061522	0.587626952223844	0.592967899635826	-0.0481571672418128	0.0418285254672651	0.250377307227981	0.584213716865288	-0.0598587403787546	0.0923446631485996	0.517264615747501	0.592967899635826	0.0335003395225815	0.0626150685720302	0.592967899635826	0.592967899635826	0.339939422218574	0.101612170638056	0.000908481398812373	0.00635936979168661	-0.0842005577757475	0.0430301264600397	0.0511501047535048	0.179025366637267
CCL19	0.811773829117488	0.577925708359486	0.640404163317268	0.00051836491498051	0.00714143105510161	0.942176437200758	0.942176437200758	0.00214002182810549	0.0101165029846842	0.832588084305413	0.942176437200758	-0.0131123135743426	0.0498106820505445	0.792514728178119	0.942176437200758	-0.0441336686730835	0.109966837314389	0.688412091062006	0.942176437200758	0.133553772199662	0.074563930651949	0.0741168980520769	0.518818286364538	0.142919077996528	0.121002867482835	0.238338552835545	0.834184934924407	-0.0174957190908831	0.0512415851085439	0.732975733364271	0.942176437200758
CXCL10	1.19316229818765	0.305753001679016	0.404383002220633	0.0160939797897908	0.00720481237116469	0.0261145258208127	0.182801680745689	0.00211608129087215	0.0102062885288108	0.835869149716164	0.903600985632002	-0.00609061131931382	0.0502527596338754	0.903600985632002	0.903600985632002	0.0824818145087966	0.11094281017172	0.457689368320441	0.903600985632002	0.0236098162326309	0.0752256971829275	0.753815430777455	0.903600985632002	0.0470638193473918	0.122076786831673	0.700076453482264	0.903600985632002	0.00726978524398233	0.051696362180013	0.888245525836288	0.903600985632002
PTN	24.9725325017087	0	0	0.0763944069266018	0.00643002564294978	1.13973421975325e-27	7.97813953827275e-27	-0.00176862391297151	0.00910873088413112	0.846154480370273	0.997088239193654	-0.00459704983945672	0.0448487089501507	0.91841619032329	0.997088239193654	0.0304603560068616	0.0990123097667501	0.758533568997074	0.997088239193654	-0.017451998952532	0.0671361219385656	0.795052189510662	0.997088239193654	-0.000397871654287734	0.10894896762033	0.997088239193654	0.997088239193654	0.0247586551380499	0.0461370702441995	0.591854747533506	0.997088239193654
IL12RB1	3.15566165664139	0.00299595617800641	0.00816090572688599	0.0104720937742056	0.00330734024948095	0.00167631255588413	0.0117341878911889	0.00451698151150721	0.00468515585280884	0.335644134491188	0.683398557296425	-0.0198325238204237	0.0230683279483849	0.390513461312243	0.683398557296425	0.00545566870081289	0.0509278524642745	0.914749470293421	0.914749470293421	0.0147674494237755	0.0345320548643437	0.669166951731398	0.877171025749547	0.115257947385265	0.0560388598364611	0.0404344453529673	0.141520558735386	-0.00750919316975725	0.0237310079127102	0.751860879213897	0.877171025749547
VEGFC	2.26306224012275	0.0289431289311424	0.0608547839065045	-0.00254326463006854	0.00319533840718357	0.426600358230254	0.648667826929524	0.000382587419854872	0.00452649479970211	0.932688827653324	0.932688827653324	0.0163622306074706	0.0222871276381523	0.463334162092517	0.648667826929524	0.0452487026476816	0.0492031997615044	0.358385744807739	0.648667826929524	-0.0809410068435065	0.0333626397236646	0.0157555842995249	0.0729275620645612	-0.125672951373881	0.0541411247779309	0.0208364463041603	0.0729275620645612	0.0101054550422535	0.0229273661929887	0.659653131964702	0.769595320625486
MCP3	1.46246217706755	0.179481144200192	0.291284570180893	0.041846793707654	0.0173795689395061	0.0165534020717079	0.115873814501955	0.0303940694130627	0.024619779942206	0.217811970109456	0.508227930255398	-0.0809647833601005	0.121220547526372	0.504619460721276	0.643847756487699	0.159373015484198	0.267618102789019	0.551869505560885	0.643847756487699	-0.154455618076788	0.181460685283849	0.395238610908936	0.643847756487699	-0.60940172333115	0.294475667561552	0.0392211942432632	0.137274179851421	-0.0500665769323114	0.124702829739891	0.688301087328176	0.688301087328176
CXCL5	0.637355829810624	0.724953351613601	0.762130446568144	-0.00492450677142627	0.00383787872959526	0.200275696012176	0.700964936042617	0.00296815741621622	0.00543671307938628	0.585442375994154	0.793180670038807	-0.0263428288891152	0.0267687744477843	0.325736859290653	0.76005267167819	0.0255702993105567	0.0590973129381771	0.665506885661405	0.793180670038807	-0.0105138748691498	0.0400714256339003	0.793180670038807	0.793180670038807	-0.0257670529975316	0.065028189413193	0.692160836721107	0.793180670038807	0.0396122123999156	0.0275377565142688	0.151174619892958	0.700964936042617
CXCL11	1.44858134694211	0.184717044504956	0.291284570180893	0.00203200329131439	0.00875295670619673	0.816553769881384	0.816553769881384	0.0154787802243494	0.0123993793344534	0.212718252678584	0.744513884375046	-0.147066562157127	0.0610508930395805	0.0165043177121371	0.11553022398496	0.0811566747683173	0.134781804753632	0.547466266235852	0.816553769881384	0.0383584407914378	0.0913899261653068	0.674939693307493	0.816553769881384	0.0356154892568903	0.14830821052964	0.810355224615015	0.816553769881384	0.0247373871321154	0.0628046917419408	0.693905599144885	0.816553769881384
PDL2	1.45399733194541	0.182658957182119	0.291284570180893	0.00322307874914144	0.00318760814539236	0.31263822934929	0.63742211433351	-0.00627426852487109	0.00451554416307482	0.165549688992157	0.579423911472549	-0.0104875975983933	0.0222332099276432	0.63742211433351	0.63742211433351	-0.0246484359662557	0.0490841658544018	0.615858948808363	0.63742211433351	0.0223623534870555	0.0332819277907657	0.502076398617854	0.63742211433351	0.12018194887745	0.0540101448894586	0.0266921504054278	0.186845052837994	-0.0139085572836125	0.0228718995975081	0.543502241658411	0.63742211433351
LAPTGFbeta1	1.42541604487465	0.19374181044546	0.294200526972736	-0.00130427651799165	0.00227577431381251	0.566927784215453	0.661415748251362	0.00239159191186652	0.0032238465176675	0.458668120625851	0.642135368876192	0.0319628670705807	0.0158732710418218	0.0447964280626301	0.313574996438411	0.0133524719133685	0.0350433550083087	0.703409066991847	0.703409066991847	0.0244432683705201	0.0237614389616464	0.304317628062335	0.532555849109087	0.0572444283661318	0.0385602291179968	0.138544099275494	0.48490434746423	-0.0188876304802659	0.0163292598205168	0.248176807404959	0.532555849109087
