instance	a0_median	a0_mad	a0.2_median	a0.2_mad	a0.4_median	a0.4_mad	a0.6_median	a0.6_mad	a0.8_median	a0.8_mad	a1_median	a1_mad
1000	1.22973837068809	0.189860041518961	0.887738794592784	0.0993299159019648	0.827415686707086	0.135374409185259	0.746383613706527	0.104570637469675	0.707684017343992	0.115125946946261	0.673615787873308	0.107085962254483
1641	1.53736262386805	0.283143977120472	1.08714888124695	0.108445400826697	1.16636599090601	0.141728731611596	1.2620922189897	0.187278334194684	1.27883760360535	0.199843636565027	1.35347957452837	0.2327640839686
836	0.433129819020357	0.0925274374611763	0.821166015844609	0.0761925715369622	0.8379946427575	0.115480458932298	0.869731104125139	0.11040287870658	0.876141724190591	0.110824875814933	0.91110497862311	0.0990875372216246
2247	0.327848170235718	0.0686005241897906	0.449086703769639	0.0656830860460185	0.444963852376464	0.0650093711012938	0.453405602650392	0.0663919422493571	0.451004844941564	0.0763465942520857	0.44777817480463	0.0699460286239355
2058	0.901808020031175	0.176620585819479	1.13099447163357	0.130255580046199	1.14807386139201	0.18260822182872	1.10459039495912	0.19666252387475	1.14939810039325	0.204252550233687	1.08399605998279	0.194083432525113
928	0.695007627705803	0.237791133641075	0.564435209745721	0.0895110562982008	0.490728439768044	0.0927106784329099	0.445678675437634	0.0951248819011809	0.42597282398684	0.0904493731396657	0.392055196721768	0.0791138222659102
1478	1.8267894789531	0.398549307253126	1.50387228213295	0.231899356641973	2.12849182575029	0.411973276368876	2.49894636072007	0.467441329411078	3.12760678897399	0.780518585494305	3.2918318375374	0.760032335360721
189	0.766572181845252	0.246574782205461	0.486887327635267	0.0864333294192924	0.416605651894952	0.0777464219398264	0.40296754678068	0.0600524311442598	0.376022148500264	0.0692879732104116	0.387438636670359	0.0653964477722334
2451	0.172001079874224	0.0439279566028661	0.358639379000578	0.0714486561506063	0.327969573300855	0.0760209650085949	0.345797943739521	0.0704164630754384	0.327243744562062	0.0595584710751946	0.326636889229598	0.0554162482466571
1495	1.89497672645659	0.491733818581352	1.17751360822271	0.143300900010725	1.06835063373262	0.188399933362426	0.983086172813862	0.147244876813047	0.929366525222394	0.168850764752901	0.86237186831368	0.157525813741512
1463	1.13433384906603	0.234273825369032	1.0609585335903	0.131094993313446	1.10020588865	0.134904776378312	1.11309645473169	0.101123442505201	1.1629949489425	0.13165465120677	1.13034048832087	0.121777932144723
1367	1.41322195414358	0.251391659289002	0.912228371374823	0.0765979910004299	0.871205701801159	0.118665948301114	0.828937893735801	0.100796991667105	0.789574755119333	0.103679869423652	0.796064961266422	0.0960152121053202
340	1.0246689403683	0.127234212656428	1.00846306579618	0.0583803321521098	0.985948205283935	0.0787047552084828	0.952416638386893	0.0764701268006189	0.974347303575166	0.0719333770918473	0.933039265554112	0.0730731610420599
877	1.40389923217443	0.219915881719565	1.16478503721811	0.0935766888181267	1.24659753745173	0.121790984505129	1.17666507161613	0.118601015504633	1.18485197743763	0.132172130632298	1.13993179288473	0.112527386591199
930	3.3266260800835	1.06302346842379	2.37160285910732	0.413877763726716	2.73239936488562	0.658898629432701	2.73544519339084	0.596701671552053	3.08040080507494	0.766934667751674	2.77733546637141	0.539060348004897
144	0.663745383684472	0.155638435362158	0.912751138459832	0.140695247748255	0.925779273437232	0.168011527077067	0.947428453063906	0.185970823901994	0.936695226585838	0.155883490799459	0.973580483742826	0.132237001035803
1278	0.278207932656795	0.0733478383341049	0.485331004777819	0.0656920709487934	0.419617062702268	0.0566469403170957	0.405022107407198	0.0593556906039121	0.366145956231339	0.0529814069164625	0.373465952328249	0.0670714916523527
2457	0.416516095965382	0.0848472589335334	0.7469878587559	0.0512091355224186	0.639153908211846	0.0608813150586843	0.600214909063988	0.0604441059233378	0.541507205696781	0.0559668607891794	0.547802201068857	0.0703440865919739
2753	1.97266535319589	0.402064294920411	1.37643103166922	0.115473703682064	1.32845181754917	0.121449561535657	1.34596856881569	0.142156617896887	1.2918732196571	0.169400941701711	1.27534022597753	0.149803345654877
533	0.342996729161993	0.0629971377340297	0.524379540133993	0.0682973853598598	0.539514242242499	0.0931150360874941	0.592523310413313	0.118668144639951	0.620745770921981	0.140207606028556	0.71999008453841	0.129573346237127
2296	0.350785140417927	0.0575960039511616	0.520235642446365	0.0554795928757581	0.406698436869492	0.056598254897959	0.369156008959939	0.0711952422239107	0.308863378524846	0.0552670000832023	0.31249162100294	0.0540105996327208
1035	0.534805140103067	0.106161652646282	0.726124603489872	0.0817632994938217	0.737006262445523	0.113810345682628	0.736067124008177	0.082981870528817	0.736989638281976	0.0919568342925294	0.739303654663919	0.0684953172860061
1864	0.546462515595151	0.0982683454559482	0.601736394898363	0.0622537099203602	0.582144721720592	0.068631962519539	0.569584480510089	0.0570693007170257	0.542468576022063	0.0765722397724002	0.545213397196878	0.0558163631002172
217	1.72775014995146	0.296089723168603	1.26599925026194	0.128591560196469	1.39806261611226	0.203535899625475	1.46097448807181	0.203709903602257	1.49355052597169	0.27121289770933	1.52952005123694	0.263251876247573
3155	1.22496179890263	0.313358132062919	0.971016714385369	0.142063533307491	0.837658235919298	0.149441113775586	0.761009021390926	0.120093523328947	0.731843574528144	0.123049634680872	0.698249683249689	0.0714893499937896
84	0.964710893940478	0.137495467508563	0.898910084160043	0.0570570884109639	0.903250384298938	0.0537392625112529	0.918874012624302	0.0609108090896734	0.930986635405948	0.0650039666398629	0.941720799618757	0.0747968178536209
2923	0.960090794577967	0.268805318095888	0.559333328152344	0.0829106173666813	0.485235825141468	0.0868517598604157	0.432145061433698	0.0812863030543518	0.381427062850774	0.0741064683908069	0.398951571486239	0.0745198286448034
2	2.09782541681242	0.640092297888442	1.60676165284572	0.198874983607804	1.66163404035598	0.233322776037294	1.60247474980823	0.225638873949355	1.64518188903584	0.275754137450525	1.56799389288448	0.186700659212649
1399	0.589217485234983	0.10720201054795	0.76162077049761	0.0840062187819173	0.806023226066898	0.103460133546355	0.886745365322467	0.104970524745017	0.922533933293626	0.10100593762219	0.940405700753838	0.0910898966701086
2467	1.0493488070182	0.134730101968906	1.37695321644065	0.102649198030995	1.40094751200182	0.144388588375483	1.45183053659684	0.181502353993107	1.44441797883075	0.183716581050941	1.50253881403838	0.18487434003313
2371	1.73784379417588	0.439377144854548	1.77188246602867	0.220875800051727	2.03253533927029	0.307152934238685	2.11737823866177	0.268997277135363	2.3749196344538	0.279266726816548	2.28576202958528	0.267459184467692
274	6.29483998522658	1.6970339167371	4.79739821622355	1.31099315396762	4.91205518427954	1.35978588375066	5.24581025186933	1.49023551430832	5.30961580861175	1.69942825215022	4.88913777237991	1.42239532542888
2680	0.652638215931677	0.110496146056923	0.823786654663095	0.087753884538213	0.946201319841884	0.120570364590546	1.05976813942202	0.140020182323779	1.14507935046995	0.153510279132388	1.20438335219663	0.118288332895137
2965	0.65784861235309	0.131791155226265	0.701242342845666	0.0658005660277272	0.595459546056648	0.0812537698374481	0.537831901494657	0.0720206577343546	0.485297512272999	0.0574664818379912	0.489634456611232	0.0769602383437137
2991	0.617533624771856	0.0881765753934392	0.719151699724101	0.0760583697384194	0.799289531373635	0.0929905496142395	0.884216352772672	0.0982400089533948	0.91644583328495	0.0878297630587902	0.943745192173964	0.0796614642578649
1554	1.27059820325826	0.305200011253771	1.28124442830559	0.180984113590755	1.13233097665342	0.213313219642733	1.01790511349376	0.217577267660548	0.936872744902858	0.220169043355215	0.866477904740027	0.215156120925141
850	0.670254318432051	0.164879407450848	1.06778309130134	0.0961464422168374	1.06485448503648	0.122894016624535	1.14039345023428	0.120880626125282	1.11889458901886	0.155787533271112	1.1914609517486	0.162164335896237
614	0.393193134571863	0.0463719479990424	0.591483864899105	0.0453294667860322	0.55631733359792	0.0608105166495859	0.566908783323417	0.0669053403108923	0.519920686058713	0.062938136519242	0.5395874821839	0.0639331280268347
871	3.15948207258325	1.00225228935906	3.48420318597153	0.753051514493844	4.58405098033039	0.963204483882745	4.63474741943457	0.979783095937083	5.73404109048876	1.33236576620086	5.50740312574914	1.28132179776424
2015	1.9907869483205	0.411970106069579	1.28200203510246	0.167826322200658	1.12608956589591	0.170323084550944	1.03934225843685	0.199362759240763	0.973093720058481	0.126228217848605	0.96918458282129	0.154065506012722
1513	2.12040511625404	0.456963230206027	1.68884674792053	0.202576592064405	1.74321389931557	0.289133331972174	1.79074990673504	0.307971911807976	1.87902529705251	0.332994770958551	1.98453797019439	0.425752753670461
1194	17.936025401492	6.0782245612108	7.05423684888174	2.37015165200404	8.17084074410309	3.12115987398103	9.11153101937707	3.16331036023908	10.8542890805841	3.90033082191953	10.4040729016345	3.69328218518525
368	0.633309002213258	0.132802807908305	0.757257062157351	0.0702254605526235	0.761582990762691	0.0730785371363852	0.789651591445873	0.0791339319426573	0.801915133752461	0.103583156337245	0.78275971551024	0.0781280888016469
129	1.49436621833288	0.245079704735759	1.63598082873202	0.175782493188074	1.80202623710966	0.237775648129442	1.96321785418749	0.268237114007103	2.04556335793502	0.296400815491446	2.13403800682276	0.253679985966055
1616	0.264080991857752	0.074545552111054	0.373114547799989	0.0594954063586225	0.35868819120609	0.0688052716292347	0.358943911039324	0.05951922557373	0.337720054105805	0.0662661084085083	0.353600919698163	0.0526217475667888
1504	0.866475492536427	0.163409286096093	0.984582183324972	0.0743485423968217	0.976599409926307	0.0951128297300782	0.98010116654545	0.103002645390427	0.978017753234317	0.103912114717755	0.988886188019971	0.119299800871621
408	0.465922826973594	0.103069550897274	0.591130561329982	0.0637444716324163	0.474975225150742	0.0536460888111225	0.422702882756791	0.0618149229406627	0.367387329588553	0.0500014168697638	0.366725301272932	0.0607239176833828
1999	0.376820390883789	0.0619523156816482	0.402610773682001	0.0584075931242602	0.290700467114874	0.0518913656251141	0.258024003558997	0.0492560850854885	0.217431250802049	0.0407049461030731	0.212266672343764	0.0395067942838239
2739	0.965220662306943	0.151549903821967	1.27541203020684	0.108778421871691	1.31012689323292	0.150650599257129	1.36040346046246	0.18025443865986	1.35438624585761	0.178052022658993	1.40325128759313	0.182499169746951
280	1.29199143736066	0.201477096120789	1.32749651700763	0.148938291456721	1.48015576773798	0.173504288598497	1.57993134389488	0.17368346180312	1.72361122714269	0.197295176236186	1.72029456700093	0.175862556824285
1397	0.442278917024779	0.0561753219091263	0.719975383835738	0.0748893488541074	0.665335481997242	0.0966283346382623	0.667604917998075	0.101380687848222	0.624383628315099	0.0892747107591533	0.673155752043474	0.09974902964484
3025	0.81038160152167	0.225218308441225	0.898600075363151	0.0837525159225305	0.931694156141269	0.0962390294272264	0.971708096404796	0.0923314826703544	0.996589888848828	0.108255894291238	1.01058596281748	0.0815675378866581
2897	0.681947725534437	0.101365334632132	0.751438193599426	0.0912865232844691	0.763701944122653	0.0957736605086925	0.772163235911911	0.0859941690460169	0.78972816020756	0.0860041903065863	0.782711144250029	0.0635747364213223
2283	4.32285320083776	1.55517781475887	2.19140709231024	0.257107190073516	2.62609500247991	0.319727175139193	2.74804296233615	0.452153813823548	2.99551337590539	0.449548310080063	2.91946812285772	0.464970676618381
2086	0.800677554391222	0.170466813834719	0.910094515509589	0.117279425562843	0.884828199184269	0.111166063883517	0.869798759343594	0.111505582168467	0.868544622462069	0.088540004990605	0.818774151540556	0.0742775070216852
211	0.843618048550391	0.269435541612169	1.53874676890286	0.189528609610285	1.77258869350811	0.227109538823981	1.86665768583098	0.250001670875191	1.96084893015411	0.266549017706941	2.01148771781547	0.255036745697387
1595	0.423588349862922	0.0648979325942808	0.479329360245734	0.0582588448899198	0.387863842116534	0.054505766231665	0.35643440616125	0.0649207523966956	0.315757045772931	0.0541433464871148	0.335106282551113	0.0582202277591623
2165	0.860606859544018	0.23674221727924	0.830767443577065	0.10180981049332	0.748797681387725	0.113384658852494	0.719772040179031	0.10124101988403	0.663177065888164	0.104599497289382	0.680301855202981	0.0951508472576234
1934	0.141886169516741	0.0299171374869811	0.322879579652191	0.0463048105681278	0.287091992378206	0.0427817470473522	0.295095619886055	0.0424541766295608	0.264514433378035	0.0427004917317068	0.262663333287814	0.0338897821005065
2690	6.65721197061435	1.74533189348444	4.53654989183352	1.15253090901869	4.44945048058492	1.42427304573553	4.00100077509954	1.1456797301561	3.9373864433492	1.21734329647443	3.58260947120496	0.946107452797232
