a0	a0.2	a0.4	a0.6	a0.8	a1
2.76438524634157	0.0138219262317079	0.00691096311585393	0.00460730874390262	0.00345548155792696	0.00276438524634157
2.51880488023982	0.0125940244011991	0.00629701220059955	0.00419800813373304	0.00314850610029978	0.00251880488023982
2.29504119699531	0.0114752059849766	0.00573760299248828	0.00382506866165886	0.00286880149624414	0.00229504119699531
2.09115606263403	0.0104557803131701	0.00522789015658507	0.00348526010439005	0.00261394507829254	0.00209115606263403
1.90538352166233	0.00952691760831163	0.00476345880415582	0.00317563920277054	0.00238172940207791	0.00190538352166233
1.73611450120531	0.00868057250602654	0.00434028625301327	0.00289352416867551	0.00217014312650663	0.00173611450120531
1.58188287398736	0.00790941436993678	0.00395470718496839	0.0026364714566456	0.0019773535924842	0.00158188287398736
1.4413527594391	0.00720676379719548	0.00360338189859774	0.00240225459906516	0.00180169094929887	0.0014413527594391
1.31330695293898	0.00656653476469492	0.00328326738234746	0.00218884492156497	0.00164163369117373	0.00131330695293898
1.1966363829692	0.00598318191484601	0.002991590957423	0.00199439397161534	0.0014957954787115	0.0011966363829692
1.09033050486876	0.00545165252434379	0.0027258262621719	0.0018172175081146	0.00136291313108595	0.00109033050486876
0.993468547979089	0.00496734273989545	0.00248367136994772	0.00165578091329848	0.00124183568497386	0.000993468547979089
0.905211540369112	0.00452605770184556	0.00226302885092278	0.00150868590061519	0.00113151442546139	0.000905211540369112
0.824795042061731	0.00412397521030866	0.00206198760515433	0.00137465840343622	0.00103099380257716	0.000824795042061731
0.751522523820473	0.00375761261910237	0.00187880630955118	0.00125253753970079	0.000939403154775592	0.000751522523820473
0.684759334146461	0.00342379667073231	0.00171189833536615	0.00114126555691077	0.000855949167683077	0.000684759334146461
0.623927202230757	0.00311963601115378	0.00155981800557689	0.00103987867038459	0.000779909002788446	0.000623927202230757
0.56849922924926	0.0028424961462463	0.00142124807312315	0.000947498715415433	0.000710624036561575	0.00056849922924926
0.517995324617168	0.00258997662308584	0.00129498831154292	0.000863325541028614	0.000647494155771461	0.000517995324617168
0.471978047674011	0.00235989023837006	0.00117994511918503	0.000786630079456685	0.000589972559592514	0.000471978047674011
0.430048818781921	0.00215024409390961	0.0010751220469548	0.000716748031303202	0.000537561023477401	0.000430048818781921
0.391844467019497	0.00195922233509748	0.000979611167548742	0.000653074111699162	0.000489805583774371	0.000391844467019497
0.357034084569025	0.00178517042284512	0.000892585211422562	0.000595056807615041	0.000446292605711281	0.000357034084569025
0.32531616055127	0.00162658080275635	0.000813290401378175	0.000542193600918784	0.000406645200689088	0.00032531616055127
0.296415969482487	0.00148207984741244	0.000741039923706218	0.000494026615804145	0.000370519961853109	0.000296415969482487
0.270083191733709	0.00135041595866854	0.000675207979334272	0.000450138652889515	0.000337603989667136	0.000270083191733709
0.246089745381877	0.00123044872690938	0.000615224363454692	0.000410149575636461	0.000307612181727346	0.000246089745381876
0.224227810673338	0.00112113905336669	0.000560569526683344	0.000373713017788896	0.000280284763341672	0.000224227810673338
0.204308029988563	0.00102154014994281	0.000510770074971407	0.000340513383314271	0.000255385037485703	0.000204308029988563
0.186157867717034	0.000930789338585172	0.000465394669292586	0.000310263112861724	0.000232697334646293	0.000186157867717034
0.169620115836332	0.000848100579181662	0.000424050289590831	0.000282700193060554	0.000212025144795415	0.000169620115836332
0.154551532251452	0.000772757661257261	0.00038637883062863	0.000257585887085754	0.000193189415314315	0.000154551532251452
0.140821600100306	0.000704108000501532	0.000352054000250766	0.000234702666833844	0.000176027000125383	0.000140821600100306
0.128311397279106	0.00064155698639553	0.000320778493197765	0.00021385232879851	0.000160389246598882	0.000128311397279106
0.116912566395989	0.000584562831979948	0.000292281415989974	0.000194854277326649	0.000146140707994987	0.000116912566395989
0.106526376231135	0.000532631881155674	0.000266315940577837	0.000177543960385225	0.000133157970288919	0.000106526376231135
0.0970628665741663	0.000485314332870832	0.000242657166435416	0.000161771444290277	0.000121328583217708	9.70628665741663e-05
0.0884400690318502	0.000442200345159251	0.000221100172579626	0.000147400115053084	0.000110550086289813	8.84400690318502e-05
0.0805832970570868	0.000402916485285434	0.000201458242642717	0.000134305495095145	0.000100729121321359	8.05832970570869e-05
0.0734244990497703	0.000367122495248852	0.000183561247624426	0.000122374165082951	9.17806238122129e-05	7.34244990497703e-05
0.0669016689263845	0.000334508344631922	0.000167254172315961	0.000111502781543974	8.36270861579806e-05	6.69016689263845e-05
0.0609583090529721	0.000304791545264861	0.00015239577263243	0.000101597181754954	7.61978863162152e-05	6.09583090529721e-05
0.0555429408896584	0.000277714704448292	0.000138857352224146	9.25715681494307e-05	6.9428676112073e-05	5.55429408896584e-05
0.0506086591081658	0.000253043295540829	0.000126521647770415	8.43477651802763e-05	6.32608238852073e-05	5.06086591081658e-05
0.046112725320301	0.000230563626601505	0.000115281813300753	7.68545422005017e-05	5.76409066503763e-05	4.6112725320301e-05
0.0420161978984824	0.000210080989492412	0.000105040494746206	7.00269964974708e-05	5.25202473731031e-05	4.20161978984824e-05
0.0382835946819921	0.000191417973409961	9.57089867049804e-05	6.38059911366536e-05	4.78544933524902e-05	3.82835946819921e-05
0.0348825856474746	0.000174412928237373	8.72064641186866e-05	5.81376427457911e-05	4.36032320593433e-05	3.48825856474746e-05
0.0317837128817415	0.000158918564408707	7.94592822043537e-05	5.29728548029025e-05	3.97296411021769e-05	3.17837128817415e-05
0.0289601354314202	0.000144800677157101	7.24003385785505e-05	4.82668923857003e-05	3.62001692892752e-05	2.89601354314202e-05
0.026387396819457	0.000131936984097285	6.59684920486424e-05	4.3978994699095e-05	3.29842460243212e-05	2.6387396819457e-05
0.0240432132148127	0.000120216066074064	6.01080330370318e-05	4.00720220246879e-05	3.00540165185159e-05	2.40432132148127e-05
0.0219072804205792	0.000109536402102896	5.47682010514482e-05	3.65121340342988e-05	2.73841005257241e-05	2.19072804205792e-05
0.0199610980087394	9.98054900436971e-05	4.99027450218485e-05	3.32684966812323e-05	2.49513725109243e-05	1.99610980087394e-05
0.0181878090783103	9.09390453915514e-05	4.54695226957757e-05	3.03130151305171e-05	2.27347613478879e-05	1.81878090783103e-05
0.0165720542489314	8.28602712446569e-05	4.14301356223285e-05	2.76200904148856e-05	2.07150678111642e-05	1.65720542489314e-05
0.01509983862526	7.54991931263002e-05	3.77495965631501e-05	2.51663977087667e-05	1.88747982815751e-05	1.509983862526e-05
0.0137584105798831	6.87920528994158e-05	3.43960264497079e-05	2.29306842998052e-05	1.71980132248539e-05	1.37584105798831e-05
0.012536151304821	6.26807565241051e-05	3.13403782620526e-05	2.0893585508035e-05	1.56701891310263e-05	NA
0.0114224741749712	5.7112370874856e-05	2.8556185437428e-05	1.90374569582853e-05	1.4278092718714e-05	NA
0.0104077330518265	5.20386652591327e-05	2.60193326295663e-05	1.73462217530442e-05	1.30096663147832e-05	NA
0.0094831387332382	4.7415693666191e-05	2.37078468330955e-05	1.58052312220637e-05	1.18539234165477e-05	NA
